company_id,name,industry,country,created_at
4983,Company_04983,Cloud,CH,2020-01-11
4984,Company_04984,HealthTech,US,2021-03-18
4985,Company_04985,EdTech,CA,2020-01-22
4986,Company_04986,AI,CH,2019-04-13
4987,Company_04987,Cloud,IN,2024-04-24
4988,Company_04988,Media,CA,2024-01-28
4989,Company_04989,BioTech,US,2024-02-14
4990,Company_04990,EdTech,NL,2023-11-10
4991,Company_04991,FinTech,NL,2022-07-26
4992,Company_04992,Cloud,CH,2021-11-14
4993,Company_04993,SaaS,US,2024-06-13
4994,Company_04994,AI,AE,2022-01-13
4995,Company_04995,Ecommerce,SG,2022-07-14
4996,Company_04996,Ecommerce,CA,2020-03-01
4997,Company_04997,Cloud,NL,2023-02-08
4998,Company_04998,HealthTech,CA,2023-07-04
4999,Company_04999,Logistics,CH,2022-09-24
5000,Company_05000,HealthTech,FR,2021-09-28
5001,Company_05001,Cloud,SG,2020-02-02
5002,Company_05002,BioTech,IN,2019-03-10
5003,Company_05003,AI,SG,2022-06-13
5004,Company_05004,SaaS,DE,2022-10-03
5005,Company_05005,FinTech,DE,2023-04-01
5006,Company_05006,HealthTech,US,2024-03-23
5007,Company_05007,AI,CA,2021-09-25
5008,Company_05008,Media,CH,2023-07-23
5009,Company_05009,FinTech,DE,2022-12-09
5010,Company_05010,Logistics,FR,2020-07-10
5011,Company_05011,Ecommerce,IN,2023-08-25
5012,Company_05012,SaaS,CH,2019-04-18
5013,Company_05013,EdTech,FR,2022-04-17
5014,Company_05014,BioTech,AE,2024-03-03
5015,Company_05015,Cloud,UK,2022-08-16
5016,Company_05016,Logistics,SG,2024-02-25
5017,Company_05017,Ecommerce,SG,2019-04-23
5018,Company_05018,Media,CH,2021-12-05
5019,Company_05019,HealthTech,SG,2023-04-17
5020,Company_05020,EdTech,CH,2022-07-13
5021,Company_05021,Cloud,SG,2023-11-04
5022,Company_05022,SaaS,AE,2021-07-17
5023,Company_05023,Cloud,DE,2022-10-02
5024,Company_05024,HealthTech,NL,2021-04-22
5025,Company_05025,AI,US,2023-10-18
5026,Company_05026,HealthTech,AE,2019-08-28
5027,Company_05027,FinTech,CH,2020-05-25
5028,Company_05028,BioTech,CH,2019-07-14
5029,Company_05029,AI,CA,2022-11-10
5030,Company_05030,Logistics,AE,2020-04-12
5031,Company_05031,AI,NL,2020-09-28
5032,Company_05032,BioTech,DE,2023-08-07
5033,Company_05033,Cloud,UK,2020-12-24
5034,Company_05034,Logistics,CA,2019-10-20
5035,Company_05035,FinTech,FR,2019-02-12
5036,Company_05036,Ecommerce,AE,2020-03-31
5037,Company_05037,AI,AE,2024-01-11
5038,Company_05038,FinTech,DE,2022-01-06
5039,Company_05039,HealthTech,NL,2024-06-20
5040,Company_05040,HealthTech,FR,2020-03-07
5041,Company_05041,Cloud,CA,2020-12-06
5042,Company_05042,AI,UK,2019-11-24
5043,Company_05043,Media,NL,2021-03-10
5044,Company_05044,Logistics,NL,2022-02-05
5045,Company_05045,Logistics,US,2023-06-11
5046,Company_05046,Cloud,CA,2021-01-09
5047,Company_05047,EdTech,IN,2023-03-30
5048,Company_05048,HealthTech,UK,2022-06-11
5049,Company_05049,HealthTech,CH,2020-08-08
5050,Company_05050,EdTech,CH,2024-01-06
5051,Company_05051,SaaS,SG,2021-05-21
5052,Company_05052,FinTech,CA,2019-10-31
5053,Company_05053,SaaS,CH,2024-04-17
5054,Company_05054,BioTech,CH,2024-01-09
5055,Company_05055,AI,CH,2019-04-10
5056,Company_05056,SaaS,IN,2023-12-18
5057,Company_05057,BioTech,CH,2024-03-17
5058,Company_05058,EdTech,US,2023-07-23
5059,Company_05059,BioTech,CA,2020-05-27
5060,Company_05060,FinTech,DE,2022-06-21
5061,Company_05061,Media,AE,2021-12-16
5062,Company_05062,FinTech,CH,2022-05-30
5063,Company_05063,Logistics,UK,2022-05-22
5064,Company_05064,Logistics,CH,2022-07-07
5065,Company_05065,HealthTech,DE,2021-10-29
5066,Company_05066,Ecommerce,CH,2022-10-18
5067,Company_05067,SaaS,CH,2021-11-23
5068,Company_05068,AI,US,2019-02-03
5069,Company_05069,EdTech,DE,2019-03-12
5070,Company_05070,Ecommerce,SG,2024-04-07
5071,Company_05071,Logistics,FR,2023-12-31
5072,Company_05072,Cloud,AE,2022-03-21
5073,Company_05073,HealthTech,US,2019-12-17
5074,Company_05074,HealthTech,CA,2023-04-19
5075,Company_05075,FinTech,US,2019-10-15
5076,Company_05076,Logistics,DE,2021-01-27
5077,Company_05077,HealthTech,AE,2020-10-24
5078,Company_05078,Media,CH,2019-01-25
5079,Company_05079,HealthTech,AE,2023-06-09
5080,Company_05080,EdTech,NL,2021-10-20
5081,Company_05081,FinTech,IN,2020-09-27
5082,Company_05082,Ecommerce,DE,2021-10-15
5083,Company_05083,FinTech,UK,2019-01-01
5084,Company_05084,Logistics,CH,2021-05-27
5085,Company_05085,SaaS,AE,2021-11-09
5086,Company_05086,SaaS,CA,2020-11-13
5087,Company_05087,Logistics,FR,2023-07-26
5088,Company_05088,Logistics,DE,2020-05-16
5089,Company_05089,Ecommerce,IN,2019-10-04
5090,Company_05090,AI,DE,2021-11-25
5091,Company_05091,AI,NL,2023-11-17
5092,Company_05092,BioTech,CH,2021-01-23
5093,Company_05093,AI,SG,2019-04-04
5094,Company_05094,Media,DE,2024-05-01
5095,Company_05095,HealthTech,US,2021-06-11
5096,Company_05096,FinTech,US,2019-12-14
5097,Company_05097,AI,SG,2022-05-21
5098,Company_05098,SaaS,SG,2020-10-03
5099,Company_05099,EdTech,CA,2024-02-27
5100,Company_05100,Ecommerce,IN,2020-08-13
5101,Company_05101,Ecommerce,DE,2022-01-09
5102,Company_05102,Logistics,CH,2021-12-26
5103,Company_05103,SaaS,IN,2020-05-01
5104,Company_05104,Ecommerce,CA,2021-09-29
5105,Company_05105,Cloud,US,2019-08-08
5106,Company_05106,EdTech,IN,2022-07-16
5107,Company_05107,Logistics,CA,2023-03-03
5108,Company_05108,Logistics,CH,2024-03-22
5109,Company_05109,AI,UK,2020-10-16
5110,Company_05110,Cloud,US,2020-07-26
5111,Company_05111,Cloud,SG,2022-01-07
5112,Company_05112,AI,FR,2022-10-23
5113,Company_05113,Cloud,AE,2024-06-15
5114,Company_05114,SaaS,CA,2019-02-20
5115,Company_05115,Ecommerce,AE,2020-04-23
5116,Company_05116,Ecommerce,NL,2020-06-10
5117,Company_05117,EdTech,SG,2020-05-27
5118,Company_05118,EdTech,FR,2021-07-20
5119,Company_05119,AI,UK,2023-10-19
5120,Company_05120,HealthTech,NL,2019-03-04
5121,Company_05121,Logistics,CH,2023-06-27
5122,Company_05122,HealthTech,CH,2022-05-25
5123,Company_05123,AI,AE,2022-05-20
5124,Company_05124,Ecommerce,AE,2022-09-24
5125,Company_05125,Media,UK,2019-08-20
5126,Company_05126,BioTech,AE,2023-02-08
5127,Company_05127,FinTech,IN,2020-05-13
5128,Company_05128,Cloud,UK,2021-11-03
5129,Company_05129,EdTech,CA,2022-09-21
5130,Company_05130,Ecommerce,CA,2022-04-27
5131,Company_05131,Logistics,SG,2020-10-10
5132,Company_05132,FinTech,US,2021-03-06
5133,Company_05133,SaaS,DE,2021-08-14
5134,Company_05134,AI,AE,2019-03-24
5135,Company_05135,BioTech,SG,2022-12-28
5136,Company_05136,Ecommerce,DE,2019-07-20
5137,Company_05137,Ecommerce,NL,2021-07-09
5138,Company_05138,Cloud,NL,2022-08-08
5139,Company_05139,Cloud,US,2019-06-11
5140,Company_05140,AI,FR,2024-06-22
5141,Company_05141,SaaS,DE,2021-01-27
5142,Company_05142,EdTech,AE,2019-02-01
5143,Company_05143,BioTech,NL,2022-08-15
5144,Company_05144,Cloud,FR,2022-01-24
5145,Company_05145,Cloud,CA,2022-07-09
5146,Company_05146,EdTech,UK,2023-02-17
5147,Company_05147,FinTech,IN,2021-08-13
5148,Company_05148,HealthTech,FR,2023-07-19
5149,Company_05149,BioTech,NL,2021-01-13
5150,Company_05150,EdTech,CH,2021-12-30
5151,Company_05151,AI,DE,2019-11-15
5152,Company_05152,AI,CA,2022-05-29
5153,Company_05153,BioTech,FR,2020-06-09
5154,Company_05154,AI,AE,2022-10-31
5155,Company_05155,FinTech,AE,2023-05-28
5156,Company_05156,Cloud,SG,2023-09-21
5157,Company_05157,Ecommerce,DE,2024-02-09
5158,Company_05158,HealthTech,US,2019-09-03
5159,Company_05159,SaaS,UK,2019-10-05
5160,Company_05160,AI,SG,2024-02-03
5161,Company_05161,Cloud,DE,2021-02-03
5162,Company_05162,FinTech,US,2019-02-22
5163,Company_05163,HealthTech,AE,2020-07-30
5164,Company_05164,FinTech,SG,2023-08-07
5165,Company_05165,SaaS,SG,2020-12-13
5166,Company_05166,EdTech,NL,2019-06-04
5167,Company_05167,HealthTech,CA,2022-12-20
5168,Company_05168,BioTech,SG,2020-01-26
5169,Company_05169,AI,CH,2020-12-09
5170,Company_05170,EdTech,US,2019-01-08
5171,Company_05171,SaaS,AE,2022-04-23
5172,Company_05172,Ecommerce,IN,2021-06-13
5173,Company_05173,AI,AE,2023-10-08
5174,Company_05174,SaaS,SG,2020-11-02
5175,Company_05175,AI,NL,2020-02-15
5176,Company_05176,AI,IN,2019-11-30
5177,Company_05177,AI,US,2020-02-06
5178,Company_05178,Logistics,FR,2021-06-24
5179,Company_05179,BioTech,UK,2019-06-25
5180,Company_05180,BioTech,AE,2021-03-18
5181,Company_05181,SaaS,DE,2023-09-13
5182,Company_05182,EdTech,US,2023-03-22
5183,Company_05183,Cloud,UK,2022-07-03
5184,Company_05184,Media,AE,2023-11-29
5185,Company_05185,Ecommerce,UK,2023-04-16
5186,Company_05186,BioTech,US,2022-08-03
5187,Company_05187,Media,DE,2023-09-30
5188,Company_05188,Ecommerce,CA,2019-09-07
5189,Company_05189,Media,CA,2023-07-02
5190,Company_05190,EdTech,FR,2020-08-16
5191,Company_05191,BioTech,CA,2023-01-11
5192,Company_05192,BioTech,UK,2024-01-08
5193,Company_05193,BioTech,CH,2021-09-23
5194,Company_05194,Cloud,US,2019-06-28
5195,Company_05195,Media,UK,2021-01-13
5196,Company_05196,AI,NL,2021-03-27
5197,Company_05197,Logistics,AE,2024-02-24
5198,Company_05198,EdTech,IN,2024-03-07
5199,Company_05199,Media,FR,2022-02-15
5200,Company_05200,Ecommerce,CA,2024-03-23
5201,Company_05201,Ecommerce,CH,2021-05-26
5202,Company_05202,BioTech,CH,2021-04-05
5203,Company_05203,Cloud,DE,2023-08-07
5204,Company_05204,Cloud,CA,2022-09-02
5205,Company_05205,FinTech,CH,2021-11-14
5206,Company_05206,Cloud,AE,2021-07-06
5207,Company_05207,BioTech,FR,2022-11-17
5208,Company_05208,FinTech,CA,2023-02-21
5209,Company_05209,SaaS,IN,2021-09-12
5210,Company_05210,HealthTech,DE,2019-03-05
5211,Company_05211,Cloud,NL,2019-07-24
5212,Company_05212,BioTech,IN,2019-10-17
5213,Company_05213,Logistics,IN,2021-07-16
5214,Company_05214,EdTech,DE,2022-05-18
5215,Company_05215,AI,CA,2023-06-02
5216,Company_05216,Cloud,NL,2020-04-11
5217,Company_05217,FinTech,CH,2023-04-29
5218,Company_05218,Ecommerce,IN,2022-08-30
5219,Company_05219,HealthTech,CA,2019-04-14
5220,Company_05220,Media,DE,2020-12-06
5221,Company_05221,Logistics,US,2020-08-30
5222,Company_05222,EdTech,CA,2023-11-16
5223,Company_05223,Cloud,UK,2024-01-24
5224,Company_05224,FinTech,US,2023-07-04
5225,Company_05225,Cloud,CH,2021-11-26
5226,Company_05226,FinTech,AE,2021-09-16
5227,Company_05227,BioTech,SG,2020-09-17
5228,Company_05228,BioTech,SG,2023-04-01
5229,Company_05229,Media,UK,2019-06-23
5230,Company_05230,FinTech,CH,2020-06-28
5231,Company_05231,Cloud,FR,2019-09-29
5232,Company_05232,BioTech,CH,2021-09-19
5233,Company_05233,FinTech,US,2020-08-24
5234,Company_05234,Logistics,AE,2020-02-01
5235,Company_05235,Media,CA,2021-01-25
5236,Company_05236,AI,AE,2023-09-25
5237,Company_05237,Ecommerce,IN,2022-01-25
5238,Company_05238,HealthTech,US,2023-07-11
5239,Company_05239,Logistics,US,2024-01-10
5240,Company_05240,Cloud,CA,2023-12-17
5241,Company_05241,EdTech,AE,2020-12-05
5242,Company_05242,BioTech,IN,2023-10-28
5243,Company_05243,BioTech,FR,2024-01-01
5244,Company_05244,BioTech,US,2024-04-10
5245,Company_05245,AI,CH,2020-12-05
5246,Company_05246,BioTech,UK,2020-04-03
5247,Company_05247,Ecommerce,CH,2022-03-19
5248,Company_05248,Logistics,US,2024-02-15
5249,Company_05249,Ecommerce,NL,2023-12-14
5250,Company_05250,Cloud,DE,2022-02-20
5251,Company_05251,BioTech,SG,2019-10-27
5252,Company_05252,Logistics,US,2021-04-28
5253,Company_05253,AI,AE,2022-12-04
5254,Company_05254,Logistics,AE,2022-01-30
5255,Company_05255,BioTech,UK,2020-11-24
5256,Company_05256,HealthTech,AE,2020-11-18
5257,Company_05257,Media,DE,2019-04-30
5258,Company_05258,HealthTech,AE,2020-08-02
5259,Company_05259,FinTech,FR,2022-09-06
5260,Company_05260,BioTech,UK,2020-04-29
5261,Company_05261,BioTech,CH,2024-06-17
5262,Company_05262,Ecommerce,IN,2019-06-15
5263,Company_05263,EdTech,SG,2022-03-28
5264,Company_05264,BioTech,SG,2021-09-24
5265,Company_05265,BioTech,DE,2023-08-01
5266,Company_05266,Cloud,DE,2023-11-18
5267,Company_05267,Media,NL,2021-12-27
5268,Company_05268,AI,FR,2022-06-19
5269,Company_05269,HealthTech,US,2022-11-04
5270,Company_05270,SaaS,IN,2021-11-12
5271,Company_05271,Logistics,NL,2020-01-07
5272,Company_05272,EdTech,DE,2021-05-10
5273,Company_05273,EdTech,CA,2020-04-30
5274,Company_05274,SaaS,FR,2021-07-21
5275,Company_05275,BioTech,FR,2022-05-20
5276,Company_05276,BioTech,AE,2020-02-25
5277,Company_05277,BioTech,UK,2020-05-15
5278,Company_05278,Logistics,FR,2023-07-11
5279,Company_05279,SaaS,DE,2021-01-28
5280,Company_05280,AI,SG,2020-02-03
5281,Company_05281,EdTech,DE,2022-12-03
5282,Company_05282,Logistics,SG,2022-12-09
5283,Company_05283,Logistics,US,2023-07-17
5284,Company_05284,Logistics,AE,2023-03-07
5285,Company_05285,Logistics,DE,2024-06-14
5286,Company_05286,Ecommerce,AE,2022-02-28
5287,Company_05287,EdTech,CH,2020-07-29
5288,Company_05288,HealthTech,NL,2023-09-29
5289,Company_05289,AI,CH,2020-06-15
5290,Company_05290,AI,IN,2020-08-07
5291,Company_05291,BioTech,IN,2023-07-22
5292,Company_05292,Media,NL,2023-11-06
5293,Company_05293,EdTech,NL,2020-11-12
5294,Company_05294,FinTech,CH,2023-01-04
5295,Company_05295,EdTech,UK,2024-01-27
5296,Company_05296,Ecommerce,DE,2023-05-23
5297,Company_05297,SaaS,DE,2019-01-11
5298,Company_05298,FinTech,DE,2022-08-27
5299,Company_05299,Cloud,NL,2019-12-08
5300,Company_05300,AI,UK,2023-08-27
5301,Company_05301,HealthTech,SG,2019-05-15
5302,Company_05302,FinTech,SG,2024-06-17
5303,Company_05303,EdTech,IN,2019-12-23
5304,Company_05304,BioTech,FR,2021-04-23
5305,Company_05305,Ecommerce,DE,2020-04-15
5306,Company_05306,FinTech,CA,2023-06-23
5307,Company_05307,Ecommerce,CA,2021-03-01
5308,Company_05308,EdTech,IN,2023-02-04
5309,Company_05309,FinTech,IN,2019-05-15
5310,Company_05310,HealthTech,SG,2021-06-28
5311,Company_05311,SaaS,CH,2024-01-04
5312,Company_05312,AI,CH,2024-02-05
5313,Company_05313,FinTech,DE,2020-02-24
5314,Company_05314,FinTech,US,2021-03-03
5315,Company_05315,FinTech,AE,2021-04-01
5316,Company_05316,BioTech,FR,2022-02-09
5317,Company_05317,AI,FR,2021-12-14
5318,Company_05318,Cloud,IN,2019-08-01
5319,Company_05319,Ecommerce,NL,2023-03-12
5320,Company_05320,HealthTech,SG,2020-03-29
5321,Company_05321,HealthTech,CA,2020-09-24
5322,Company_05322,Cloud,CH,2023-08-16
5323,Company_05323,Logistics,AE,2022-10-16
5324,Company_05324,Ecommerce,IN,2021-03-07
5325,Company_05325,EdTech,AE,2024-01-07
5326,Company_05326,Logistics,SG,2021-03-02
5327,Company_05327,FinTech,NL,2022-02-09
5328,Company_05328,BioTech,AE,2020-05-08
5329,Company_05329,FinTech,CH,2020-01-03
5330,Company_05330,FinTech,US,2021-09-14
5331,Company_05331,BioTech,AE,2022-02-04
5332,Company_05332,AI,SG,2023-06-07
5333,Company_05333,HealthTech,CA,2021-02-23
5334,Company_05334,SaaS,IN,2023-12-03
5335,Company_05335,Logistics,DE,2022-05-04
5336,Company_05336,EdTech,SG,2019-05-21
5337,Company_05337,HealthTech,NL,2023-01-24
5338,Company_05338,AI,FR,2022-02-28
5339,Company_05339,Ecommerce,SG,2021-02-20
5340,Company_05340,Media,IN,2021-07-27
5341,Company_05341,BioTech,FR,2020-08-28
5342,Company_05342,HealthTech,FR,2022-05-18
5343,Company_05343,Logistics,IN,2022-02-12
5344,Company_05344,Cloud,AE,2021-06-17
5345,Company_05345,Ecommerce,CA,2020-07-26
5346,Company_05346,FinTech,UK,2021-03-11
5347,Company_05347,HealthTech,AE,2021-09-26
5348,Company_05348,EdTech,CH,2021-08-05
5349,Company_05349,Cloud,SG,2020-09-13
5350,Company_05350,Ecommerce,DE,2022-03-14
5351,Company_05351,SaaS,CA,2020-03-30
5352,Company_05352,FinTech,FR,2021-10-02
5353,Company_05353,AI,CH,2019-09-02
5354,Company_05354,SaaS,FR,2021-08-06
5355,Company_05355,SaaS,CA,2023-04-24
5356,Company_05356,EdTech,AE,2023-07-01
5357,Company_05357,Media,DE,2022-10-26
5358,Company_05358,HealthTech,IN,2023-02-06
5359,Company_05359,Logistics,CA,2019-05-13
5360,Company_05360,Logistics,CA,2020-11-16
5361,Company_05361,EdTech,CH,2022-08-06
5362,Company_05362,Cloud,CA,2023-05-27
5363,Company_05363,Media,SG,2022-03-16
5364,Company_05364,Ecommerce,AE,2023-09-11
5365,Company_05365,Cloud,IN,2020-07-02
5366,Company_05366,SaaS,AE,2019-11-05
5367,Company_05367,Cloud,IN,2019-06-23
5368,Company_05368,FinTech,UK,2022-03-16
5369,Company_05369,FinTech,SG,2022-08-28
5370,Company_05370,FinTech,IN,2020-07-26
5371,Company_05371,FinTech,IN,2023-04-23
5372,Company_05372,AI,SG,2023-01-24
5373,Company_05373,EdTech,AE,2020-12-24
5374,Company_05374,BioTech,AE,2020-04-24
5375,Company_05375,SaaS,IN,2023-01-30
5376,Company_05376,HealthTech,NL,2022-09-10
5377,Company_05377,FinTech,DE,2019-12-09
5378,Company_05378,FinTech,UK,2020-05-27
5379,Company_05379,BioTech,UK,2021-09-02
5380,Company_05380,EdTech,CH,2021-10-23
5381,Company_05381,HealthTech,US,2019-11-30
5382,Company_05382,Ecommerce,CH,2024-03-19
5383,Company_05383,Cloud,SG,2021-02-19
5384,Company_05384,Logistics,CA,2021-02-04
5385,Company_05385,HealthTech,UK,2019-05-02
5386,Company_05386,Cloud,CA,2023-10-25
5387,Company_05387,FinTech,AE,2020-04-17
5388,Company_05388,HealthTech,US,2024-06-04
5389,Company_05389,EdTech,UK,2021-09-23
5390,Company_05390,Logistics,CH,2023-10-23
5391,Company_05391,SaaS,IN,2019-12-26
5392,Company_05392,Media,AE,2019-11-30
5393,Company_05393,HealthTech,CH,2023-05-28
5394,Company_05394,EdTech,IN,2023-07-04
5395,Company_05395,Ecommerce,NL,2021-12-26
5396,Company_05396,BioTech,US,2019-03-06
5397,Company_05397,Media,DE,2024-03-09
5398,Company_05398,BioTech,UK,2021-02-28
5399,Company_05399,Cloud,AE,2024-02-23
5400,Company_05400,Logistics,NL,2023-10-15
5401,Company_05401,SaaS,AE,2023-09-06
5402,Company_05402,Logistics,FR,2022-10-15
5403,Company_05403,AI,US,2022-09-13
5404,Company_05404,BioTech,FR,2021-12-05
5405,Company_05405,HealthTech,DE,2019-02-19
5406,Company_05406,EdTech,UK,2021-02-17
5407,Company_05407,AI,UK,2023-01-06
5408,Company_05408,EdTech,CA,2023-06-20
5409,Company_05409,AI,CH,2022-01-28
5410,Company_05410,Ecommerce,CH,2022-11-25
5411,Company_05411,HealthTech,US,2019-02-13
5412,Company_05412,Media,NL,2021-07-29
5413,Company_05413,SaaS,IN,2021-10-16
5414,Company_05414,HealthTech,IN,2023-11-28
5415,Company_05415,AI,SG,2020-09-16
5416,Company_05416,FinTech,DE,2020-04-06
5417,Company_05417,Cloud,IN,2020-12-08
5418,Company_05418,Ecommerce,US,2019-12-09
5419,Company_05419,HealthTech,AE,2022-01-26
5420,Company_05420,HealthTech,DE,2022-07-14
5421,Company_05421,FinTech,UK,2023-05-28
5422,Company_05422,EdTech,CA,2024-05-05
5423,Company_05423,AI,UK,2019-05-28
5424,Company_05424,HealthTech,NL,2020-05-11
5425,Company_05425,Media,DE,2020-08-26
5426,Company_05426,EdTech,US,2020-05-16
5427,Company_05427,AI,AE,2023-07-20
5428,Company_05428,Logistics,FR,2019-10-08
5429,Company_05429,EdTech,CA,2019-03-01
5430,Company_05430,FinTech,CA,2023-09-25
5431,Company_05431,Media,IN,2024-04-14
5432,Company_05432,HealthTech,IN,2020-03-30
5433,Company_05433,SaaS,CH,2020-10-30
5434,Company_05434,Logistics,CA,2021-10-07
5435,Company_05435,Media,UK,2021-11-22
5436,Company_05436,BioTech,AE,2024-06-12
5437,Company_05437,Ecommerce,CA,2021-03-22
5438,Company_05438,Ecommerce,DE,2019-01-25
5439,Company_05439,Logistics,SG,2021-04-28
5440,Company_05440,HealthTech,AE,2022-01-22
5441,Company_05441,Media,FR,2021-11-03
5442,Company_05442,HealthTech,FR,2021-10-25
5443,Company_05443,HealthTech,CA,2024-01-27
5444,Company_05444,SaaS,CH,2023-06-10
5445,Company_05445,EdTech,DE,2020-05-20
5446,Company_05446,SaaS,UK,2020-12-14
5447,Company_05447,Media,US,2022-09-02
5448,Company_05448,Cloud,AE,2021-04-03
5449,Company_05449,FinTech,NL,2021-05-10
5450,Company_05450,SaaS,NL,2019-12-04
5451,Company_05451,Cloud,IN,2020-05-25
5452,Company_05452,FinTech,IN,2023-01-27
5453,Company_05453,AI,IN,2023-08-20
5454,Company_05454,Media,DE,2023-04-25
5455,Company_05455,FinTech,AE,2020-09-10
5456,Company_05456,EdTech,NL,2019-10-02
5457,Company_05457,Ecommerce,CA,2019-11-17
5458,Company_05458,AI,DE,2021-03-01
5459,Company_05459,Cloud,US,2021-11-05
5460,Company_05460,EdTech,CH,2023-11-28
5461,Company_05461,Ecommerce,NL,2023-12-10
5462,Company_05462,Cloud,UK,2019-01-06
5463,Company_05463,Logistics,FR,2022-11-21
5464,Company_05464,SaaS,SG,2020-08-22
5465,Company_05465,Ecommerce,DE,2020-02-02
5466,Company_05466,HealthTech,UK,2022-01-19
5467,Company_05467,EdTech,FR,2019-03-10
5468,Company_05468,Media,FR,2020-11-01
5469,Company_05469,SaaS,AE,2022-01-13
5470,Company_05470,BioTech,NL,2020-06-30
5471,Company_05471,Cloud,NL,2022-04-06
5472,Company_05472,Cloud,IN,2021-07-12
5473,Company_05473,EdTech,US,2023-05-25
5474,Company_05474,Ecommerce,DE,2019-12-31
5475,Company_05475,FinTech,UK,2019-04-25
5476,Company_05476,Cloud,US,2021-11-29
5477,Company_05477,AI,FR,2020-05-30
5478,Company_05478,Ecommerce,US,2022-11-20
5479,Company_05479,BioTech,IN,2019-07-07
5480,Company_05480,BioTech,DE,2022-03-01
5481,Company_05481,Media,CH,2024-06-10
5482,Company_05482,Media,IN,2019-07-06
5483,Company_05483,Media,NL,2020-08-29
5484,Company_05484,FinTech,AE,2023-08-23
5485,Company_05485,FinTech,UK,2021-12-07
5486,Company_05486,HealthTech,NL,2019-12-18
5487,Company_05487,EdTech,FR,2020-03-03
5488,Company_05488,Logistics,CH,2023-03-16
5489,Company_05489,Media,CH,2023-09-25
5490,Company_05490,Media,NL,2020-12-25
5491,Company_05491,Media,CA,2021-08-09
5492,Company_05492,SaaS,IN,2023-04-21
5493,Company_05493,EdTech,FR,2019-12-22
5494,Company_05494,Media,AE,2020-02-19
5495,Company_05495,Cloud,CH,2023-04-05
5496,Company_05496,Ecommerce,IN,2020-01-10
5497,Company_05497,BioTech,US,2023-03-28
5498,Company_05498,AI,FR,2021-09-25
5499,Company_05499,FinTech,NL,2024-06-10
5500,Company_05500,Ecommerce,DE,2019-03-08
5501,Company_05501,HealthTech,AE,2024-03-14
5502,Company_05502,Cloud,SG,2020-03-28
5503,Company_05503,FinTech,DE,2019-03-12
5504,Company_05504,FinTech,CA,2022-12-24
5505,Company_05505,Logistics,CH,2021-12-05
5506,Company_05506,Logistics,FR,2023-08-09
5507,Company_05507,Logistics,SG,2019-08-06
5508,Company_05508,FinTech,AE,2019-06-12
5509,Company_05509,AI,DE,2022-02-13
5510,Company_05510,Cloud,DE,2023-11-07
5511,Company_05511,SaaS,DE,2021-03-25
5512,Company_05512,BioTech,IN,2023-05-21
5513,Company_05513,FinTech,DE,2023-12-25
5514,Company_05514,HealthTech,FR,2023-10-13
5515,Company_05515,Media,CH,2021-10-18
5516,Company_05516,HealthTech,SG,2022-11-03
5517,Company_05517,Logistics,CA,2021-11-21
5518,Company_05518,Ecommerce,IN,2022-09-15
5519,Company_05519,EdTech,CA,2022-02-12
5520,Company_05520,AI,AE,2021-11-20
5521,Company_05521,AI,DE,2021-05-27
5522,Company_05522,Media,CH,2022-08-03
5523,Company_05523,Logistics,UK,2023-02-17
5524,Company_05524,Logistics,NL,2024-01-20
5525,Company_05525,Media,AE,2022-05-16
5526,Company_05526,AI,SG,2019-07-21
5527,Company_05527,Media,US,2022-03-25
5528,Company_05528,BioTech,AE,2020-09-26
5529,Company_05529,Media,AE,2019-02-23
5530,Company_05530,AI,FR,2019-05-26
5531,Company_05531,Logistics,IN,2022-04-02
5532,Company_05532,FinTech,CA,2024-03-12
5533,Company_05533,FinTech,NL,2021-10-12
5534,Company_05534,FinTech,SG,2021-06-13
5535,Company_05535,EdTech,DE,2019-06-28
5536,Company_05536,Ecommerce,NL,2022-09-18
5537,Company_05537,HealthTech,AE,2019-04-22
5538,Company_05538,EdTech,AE,2023-08-16
5539,Company_05539,Ecommerce,US,2023-06-28
5540,Company_05540,FinTech,CA,2024-06-12
5541,Company_05541,Logistics,SG,2020-07-24
5542,Company_05542,Logistics,DE,2019-11-21
5543,Company_05543,FinTech,SG,2020-08-24
5544,Company_05544,HealthTech,US,2023-05-25
5545,Company_05545,HealthTech,NL,2020-03-15
5546,Company_05546,EdTech,DE,2023-11-17
5547,Company_05547,HealthTech,AE,2019-11-06
5548,Company_05548,SaaS,US,2019-04-09
5549,Company_05549,HealthTech,SG,2020-03-16
5550,Company_05550,AI,IN,2023-02-23
5551,Company_05551,BioTech,NL,2022-04-24
5552,Company_05552,SaaS,FR,2020-12-13
5553,Company_05553,Media,US,2022-08-10
5554,Company_05554,Ecommerce,CA,2022-07-26
5555,Company_05555,Ecommerce,UK,2022-01-18
5556,Company_05556,SaaS,CA,2021-10-29
5557,Company_05557,HealthTech,US,2019-07-23
5558,Company_05558,AI,UK,2020-06-05
5559,Company_05559,EdTech,CA,2021-11-25
5560,Company_05560,BioTech,CA,2019-09-29
5561,Company_05561,Logistics,UK,2021-08-13
5562,Company_05562,FinTech,UK,2019-08-23
5563,Company_05563,Ecommerce,SG,2023-04-30
5564,Company_05564,BioTech,US,2019-07-27
5565,Company_05565,EdTech,DE,2019-07-05
5566,Company_05566,Logistics,NL,2022-07-04
5567,Company_05567,Logistics,IN,2020-03-18
5568,Company_05568,Logistics,US,2020-12-06
